user_id,trip_id,timestamp,speed_kmph,battery_level_percent,tire_pressure_psi,cabin_temp_c
user_26,26_trip_4,2025-01-31T00:14:30,38.3,75.94,33.91,24.9
user_27,27_trip_0,2025-01-22T00:00:00,103.0,100.0,31.04,24.7
user_27,27_trip_0,2025-01-22T00:00:30,37.6,99.27,31.73,20.3
user_27,27_trip_0,2025-01-22T00:01:00,35.5,99.31,33.32,22.5
user_27,27_trip_0,2025-01-22T00:01:30,110.7,98.53,34.25,20.7
user_27,27_trip_0,2025-01-22T00:02:00,70.5,96.82,34.06,24.7
user_27,27_trip_0,2025-01-22T00:02:30,62.6,95.12,30.52,24.8
user_27,27_trip_0,2025-01-22T00:03:00,17.3,95.31,33.74,20.2
user_27,27_trip_0,2025-01-22T00:03:30,45.3,94.43,33.41,21.6
user_27,27_trip_0,2025-01-22T00:04:00,117.5,95.04,31.82,21.6
user_27,27_trip_0,2025-01-22T00:04:30,79.0,93.54,32.32,23.9
user_27,27_trip_0,2025-01-22T00:05:00,30.2,95.68,33.46,24.5
user_27,27_trip_0,2025-01-22T00:05:30,48.8,91.81,32.03,23.6
user_27,27_trip_0,2025-01-22T00:06:00,15.7,94.77,31.36,22.0
user_27,27_trip_0,2025-01-22T00:06:30,3.6,89.12,32.43,20.0
user_27,27_trip_0,2025-01-22T00:07:00,65.7,92.68,34.76,24.0
user_27,27_trip_0,2025-01-22T00:07:30,100.7,95.67,30.14,22.3
user_27,27_trip_0,2025-01-22T00:08:00,117.1,96.73,34.26,23.7
user_27,27_trip_0,2025-01-22T00:08:30,97.9,85.82,30.9,21.9
user_27,27_trip_0,2025-01-22T00:09:00,107.6,89.74,33.84,20.9
user_27,27_trip_0,2025-01-22T00:09:30,27.5,95.21,32.82,20.3
user_27,27_trip_0,2025-01-22T00:10:00,97.0,94.94,32.71,23.7
user_27,27_trip_0,2025-01-22T00:10:30,34.9,90.45,30.01,23.3
user_27,27_trip_0,2025-01-22T00:11:00,85.9,84.71,34.99,22.6
user_27,27_trip_0,2025-01-22T00:11:30,39.8,87.22,33.03,23.9
user_27,27_trip_0,2025-01-22T00:12:00,28.7,94.46,33.12,23.4
user_27,27_trip_0,2025-01-22T00:12:30,97.5,92.34,33.67,24.6
user_27,27_trip_0,2025-01-22T00:13:00,35.7,95.18,33.02,25.0
user_27,27_trip_0,2025-01-22T00:13:30,36.0,80.51,33.89,22.1
user_27,27_trip_0,2025-01-22T00:14:00,104.4,78.35,31.42,22.1
user_27,27_trip_0,2025-01-22T00:14:30,31.0,74.75,31.55,23.8
user_27,27_trip_1,2025-02-12T00:00:00,34.9,100.0,32.02,21.1
user_27,27_trip_1,2025-02-12T00:00:30,51.0,99.31,33.6,21.9
user_27,27_trip_1,2025-02-12T00:01:00,90.5,98.28,32.43,20.3
user_27,27_trip_1,2025-02-12T00:01:30,26.5,98.51,30.08,24.9
user_27,27_trip_1,2025-02-12T00:02:00,105.9,98.64,30.63,20.7
user_27,27_trip_1,2025-02-12T00:02:30,109.2,97.58,34.37,22.0
user_27,27_trip_1,2025-02-12T00:03:00,45.0,95.76,32.5,23.5
user_27,27_trip_1,2025-02-12T00:03:30,64.2,97.25,32.97,20.0
user_27,27_trip_1,2025-02-12T00:04:00,15.8,95.17,32.91,23.1
user_27,27_trip_1,2025-02-12T00:04:30,6.3,91.97,32.51,22.2
user_27,27_trip_1,2025-02-12T00:05:00,16.9,97.65,30.31,21.6
user_27,27_trip_1,2025-02-12T00:05:30,2.1,91.42,34.7,22.2
user_27,27_trip_1,2025-02-12T00:06:00,55.4,97.16,34.17,22.1
user_27,27_trip_1,2025-02-12T00:06:30,119.2,94.12,32.22,21.4
user_27,27_trip_1,2025-02-12T00:07:00,37.8,87.75,33.48,23.9
user_27,27_trip_1,2025-02-12T00:07:30,116.9,97.29,31.62,20.2
user_27,27_trip_1,2025-02-12T00:08:00,63.5,87.04,31.61,21.4
user_27,27_trip_1,2025-02-12T00:08:30,8.1,93.84,31.94,20.3
user_27,27_trip_1,2025-02-12T00:09:00,107.6,85.44,32.92,24.8
user_27,27_trip_1,2025-02-12T00:09:30,17.2,96.99,33.01,24.3
user_27,27_trip_1,2025-02-12T00:10:00,17.0,96.33,30.61,22.1
user_27,27_trip_1,2025-02-12T00:10:30,7.2,86.84,32.53,24.3
user_27,27_trip_1,2025-02-12T00:11:00,85.6,81.96,30.7,20.1
user_27,27_trip_1,2025-02-12T00:11:30,8.1,88.65,32.71,24.4
user_27,27_trip_1,2025-02-12T00:12:00,112.9,87.61,31.23,20.7
user_27,27_trip_1,2025-02-12T00:12:30,39.1,95.44,32.93,22.0
user_27,27_trip_1,2025-02-12T00:13:00,30.4,76.78,31.14,24.2
user_27,27_trip_1,2025-02-12T00:13:30,36.4,73.77,31.21,21.9
user_27,27_trip_1,2025-02-12T00:14:00,17.2,87.83,34.6,22.8
user_27,27_trip_1,2025-02-12T00:14:30,80.2,90.69,33.74,23.6
user_27,27_trip_2,2025-02-26T00:00:00,81.1,100.0,32.78,24.8
user_27,27_trip_2,2025-02-26T00:00:30,112.3,99.45,31.9,24.6
user_27,27_trip_2,2025-02-26T00:01:00,0.4,98.14,31.89,20.1
user_27,27_trip_2,2025-02-26T00:01:30,7.6,98.53,33.43,24.7
user_27,27_trip_2,2025-02-26T00:02:00,7.8,98.35,32.54,20.3
user_27,27_trip_2,2025-02-26T00:02:30,45.1,97.12,31.01,20.7
user_27,27_trip_2,2025-02-26T00:03:00,83.5,97.07,30.96,22.1
user_27,27_trip_2,2025-02-26T00:03:30,46.2,98.59,31.78,23.4
user_27,27_trip_2,2025-02-26T00:04:00,66.4,95.16,32.8,24.4
user_27,27_trip_2,2025-02-26T00:04:30,115.3,92.5,31.5,23.6
user_27,27_trip_2,2025-02-26T00:05:00,46.2,98.33,31.7,21.4
user_27,27_trip_2,2025-02-26T00:05:30,90.9,92.37,33.58,24.4
user_27,27_trip_2,2025-02-26T00:06:00,115.7,88.86,34.82,23.4
user_27,27_trip_2,2025-02-26T00:06:30,15.7,97.96,34.07,20.8
user_27,27_trip_2,2025-02-26T00:07:00,18.7,88.59,33.95,23.1
user_27,27_trip_2,2025-02-26T00:07:30,94.8,95.63,32.27,20.1
user_27,27_trip_2,2025-02-26T00:08:00,81.9,97.84,31.17,20.8
user_27,27_trip_2,2025-02-26T00:08:30,111.7,90.56,32.22,23.9
user_27,27_trip_2,2025-02-26T00:09:00,83.3,82.86,31.14,23.7
user_27,27_trip_2,2025-02-26T00:09:30,55.4,90.65,33.71,23.5
user_27,27_trip_2,2025-02-26T00:10:00,75.6,92.66,30.51,22.8
user_27,27_trip_2,2025-02-26T00:10:30,102.9,90.91,30.16,20.6
user_27,27_trip_2,2025-02-26T00:11:00,92.7,85.74,31.36,20.0
user_27,27_trip_2,2025-02-26T00:11:30,59.4,92.27,31.49,20.4
user_27,27_trip_2,2025-02-26T00:12:00,117.6,77.28,34.67,22.6
user_27,27_trip_2,2025-02-26T00:12:30,106.3,91.77,31.6,20.8
user_27,27_trip_2,2025-02-26T00:13:00,110.1,78.15,31.62,24.8
user_27,27_trip_2,2025-02-26T00:13:30,74.6,91.09,30.63,22.5
user_27,27_trip_2,2025-02-26T00:14:00,119.8,73.97,31.3,24.5
user_27,27_trip_2,2025-02-26T00:14:30,90.3,77.88,30.74,24.4
user_27,27_trip_3,2025-02-04T00:00:00,92.9,100.0,31.18,23.7
user_27,27_trip_3,2025-02-04T00:00:30,111.3,99.71,31.74,20.5
user_27,27_trip_3,2025-02-04T00:01:00,107.5,98.18,30.54,20.6
user_27,27_trip_3,2025-02-04T00:01:30,78.7,99.04,30.7,21.0
user_27,27_trip_3,2025-02-04T00:02:00,118.2,96.61,32.35,23.4
user_27,27_trip_3,2025-02-04T00:02:30,6.5,98.69,34.76,24.7
user_27,27_trip_3,2025-02-04T00:03:00,89.0,97.4,33.16,23.7
user_27,27_trip_3,2025-02-04T00:03:30,18.2,94.17,30.38,22.6
user_27,27_trip_3,2025-02-04T00:04:00,3.6,95.08,31.08,23.7
user_27,27_trip_3,2025-02-04T00:04:30,60.9,94.36,31.07,21.1
user_27,27_trip_3,2025-02-04T00:05:00,5.6,93.13,30.32,22.6
user_27,27_trip_3,2025-02-04T00:05:30,77.9,98.08,33.22,22.8
user_27,27_trip_3,2025-02-04T00:06:00,119.0,94.23,34.64,20.8
user_27,27_trip_3,2025-02-04T00:06:30,103.0,89.07,32.55,22.8
user_27,27_trip_3,2025-02-04T00:07:00,48.8,87.01,33.66,23.2
user_27,27_trip_3,2025-02-04T00:07:30,65.5,94.91,31.02,21.6
user_27,27_trip_3,2025-02-04T00:08:00,119.6,86.77,34.53,22.1
user_27,27_trip_3,2025-02-04T00:08:30,118.1,94.5,34.71,22.5
user_27,27_trip_3,2025-02-04T00:09:00,67.3,92.33,32.71,25.0
user_27,27_trip_3,2025-02-04T00:09:30,54.2,86.83,34.1,22.2
user_27,27_trip_3,2025-02-04T00:10:00,4.3,90.66,32.47,20.3
user_27,27_trip_3,2025-02-04T00:10:30,33.5,89.99,31.37,24.6
user_27,27_trip_3,2025-02-04T00:11:00,78.7,79.29,32.65,24.9
user_27,27_trip_3,2025-02-04T00:11:30,86.6,92.07,31.37,23.5
user_27,27_trip_3,2025-02-04T00:12:00,113.6,84.99,33.43,22.4
user_27,27_trip_3,2025-02-04T00:12:30,105.7,84.52,34.04,24.5
user_27,27_trip_3,2025-02-04T00:13:00,30.7,94.01,34.14,20.8
user_27,27_trip_3,2025-02-04T00:13:30,107.6,90.89,32.91,20.2
user_27,27_trip_3,2025-02-04T00:14:00,36.1,87.45,32.88,23.9
user_27,27_trip_3,2025-02-04T00:14:30,97.8,75.57,30.95,23.4
user_27,27_trip_4,2025-02-19T00:00:00,12.9,100.0,31.96,23.8
user_27,27_trip_4,2025-02-19T00:00:30,45.0,99.29,33.6,20.5
user_27,27_trip_4,2025-02-19T00:01:00,6.5,99.36,31.36,24.3
user_27,27_trip_4,2025-02-19T00:01:30,106.5,97.1,31.62,22.1
user_27,27_trip_4,2025-02-19T00:02:00,68.0,96.42,30.94,23.8
user_27,27_trip_4,2025-02-19T00:02:30,108.9,98.64,31.3,23.4
user_27,27_trip_4,2025-02-19T00:03:00,7.0,95.78,30.36,22.4
user_27,27_trip_4,2025-02-19T00:03:30,117.7,93.74,31.89,24.0
user_27,27_trip_4,2025-02-19T00:04:00,114.3,97.1,33.3,21.9
user_27,27_trip_4,2025-02-19T00:04:30,62.3,96.93,32.93,22.6
user_27,27_trip_4,2025-02-19T00:05:00,72.8,90.67,31.75,20.6
user_27,27_trip_4,2025-02-19T00:05:30,58.0,95.1,30.48,24.3
user_27,27_trip_4,2025-02-19T00:06:00,112.7,97.0,31.07,23.2
user_27,27_trip_4,2025-02-19T00:06:30,107.3,87.99,32.09,21.9
user_27,27_trip_4,2025-02-19T00:07:00,42.1,94.38,31.76,20.9
user_27,27_trip_4,2025-02-19T00:07:30,91.3,87.95,34.9,20.1
user_27,27_trip_4,2025-02-19T00:08:00,80.6,94.24,32.17,24.0
user_27,27_trip_4,2025-02-19T00:08:30,32.6,90.43,34.92,22.7
user_27,27_trip_4,2025-02-19T00:09:00,84.3,87.2,33.6,20.3
user_27,27_trip_4,2025-02-19T00:09:30,13.1,93.24,32.2,21.6
user_27,27_trip_4,2025-02-19T00:10:00,48.3,80.86,32.16,21.1
user_27,27_trip_4,2025-02-19T00:10:30,52.0,84.71,30.06,20.2
user_27,27_trip_4,2025-02-19T00:11:00,60.9,84.76,34.72,24.8
user_27,27_trip_4,2025-02-19T00:11:30,77.8,96.72,32.12,24.8
user_27,27_trip_4,2025-02-19T00:12:00,84.0,81.11,32.33,21.4
user_27,27_trip_4,2025-02-19T00:12:30,52.5,76.12,31.08,21.5
user_27,27_trip_4,2025-02-19T00:13:00,0.8,80.86,32.28,21.6
user_27,27_trip_4,2025-02-19T00:13:30,40.5,96.58,33.47,23.4
user_27,27_trip_4,2025-02-19T00:14:00,23.9,92.29,34.87,23.9
user_27,27_trip_4,2025-02-19T00:14:30,103.7,71.02,33.73,24.9
user_28,28_trip_0,2025-02-01T00:00:00,87.0,100.0,32.43,21.4
user_28,28_trip_0,2025-02-01T00:00:30,113.0,99.27,30.48,24.9
user_28,28_trip_0,2025-02-01T00:01:00,42.7,98.46,30.1,20.7
user_28,28_trip_0,2025-02-01T00:01:30,107.3,97.47,30.24,21.7
user_28,28_trip_0,2025-02-01T00:02:00,62.5,98.45,34.35,21.9
user_28,28_trip_0,2025-02-01T00:02:30,108.3,98.56,30.42,22.2
user_28,28_trip_0,2025-02-01T00:03:00,114.8,96.59,33.53,24.6
user_28,28_trip_0,2025-02-01T00:03:30,56.4,96.06,32.74,22.1
user_28,28_trip_0,2025-02-01T00:04:00,116.0,96.52,31.45,20.1
user_28,28_trip_0,2025-02-01T00:04:30,83.6,98.37,32.1,24.4
user_28,28_trip_0,2025-02-01T00:05:00,20.8,97.52,31.13,21.5
user_28,28_trip_0,2025-02-01T00:05:30,9.5,93.86,30.46,22.8
user_28,28_trip_0,2025-02-01T00:06:00,97.3,94.05,31.28,22.7
user_28,28_trip_0,2025-02-01T00:06:30,8.9,92.81,34.33,22.3
user_28,28_trip_0,2025-02-01T00:07:00,77.6,86.57,33.96,24.4
user_28,28_trip_0,2025-02-01T00:07:30,93.0,88.37,32.95,22.6
user_28,28_trip_0,2025-02-01T00:08:00,88.8,90.33,30.7,22.1
user_28,28_trip_0,2025-02-01T00:08:30,26.3,95.09,32.98,22.2
user_28,28_trip_0,2025-02-01T00:09:00,44.5,86.31,32.66,23.5
user_28,28_trip_0,2025-02-01T00:09:30,63.4,87.21,33.8,21.6
user_28,28_trip_0,2025-02-01T00:10:00,33.6,80.63,34.19,21.4
user_28,28_trip_0,2025-02-01T00:10:30,55.3,92.02,33.46,24.0
user_28,28_trip_0,2025-02-01T00:11:00,22.2,92.57,33.37,22.3
user_28,28_trip_0,2025-02-01T00:11:30,110.8,95.13,33.44,24.1
user_28,28_trip_0,2025-02-01T00:12:00,64.8,88.05,30.64,21.0
user_28,28_trip_0,2025-02-01T00:12:30,53.2,95.18,30.73,20.5
user_28,28_trip_0,2025-02-01T00:13:00,42.6,75.47,33.82,24.2
user_28,28_trip_0,2025-02-01T00:13:30,52.7,82.98,32.96,22.3
user_28,28_trip_0,2025-02-01T00:14:00,84.2,96.69,33.39,21.3
user_28,28_trip_0,2025-02-01T00:14:30,84.1,73.16,32.7,24.5
user_28,28_trip_1,2025-01-07T00:00:00,26.0,100.0,30.75,21.8
user_28,28_trip_1,2025-01-07T00:00:30,90.2,99.07,30.16,21.2
user_28,28_trip_1,2025-01-07T00:01:00,106.8,98.98,31.6,21.7
user_28,28_trip_1,2025-01-07T00:01:30,31.2,97.02,31.43,24.2
user_28,28_trip_1,2025-01-07T00:02:00,33.9,99.36,30.02,24.8
user_28,28_trip_1,2025-01-07T00:02:30,82.2,96.9,32.95,22.6
user_28,28_trip_1,2025-01-07T00:03:00,40.1,97.2,30.02,23.4
user_28,28_trip_1,2025-01-07T00:03:30,48.7,96.67,33.3,22.0
user_28,28_trip_1,2025-01-07T00:04:00,53.1,97.73,32.91,23.7
user_28,28_trip_1,2025-01-07T00:04:30,59.2,94.75,34.68,21.9
user_28,28_trip_1,2025-01-07T00:05:00,85.8,91.19,33.52,24.5
user_28,28_trip_1,2025-01-07T00:05:30,69.8,92.99,33.57,22.8
user_28,28_trip_1,2025-01-07T00:06:00,88.3,88.69,34.74,23.1
user_28,28_trip_1,2025-01-07T00:06:30,97.6,92.85,34.52,22.9
user_28,28_trip_1,2025-01-07T00:07:00,118.6,86.67,33.5,22.6
user_28,28_trip_1,2025-01-07T00:07:30,105.6,97.04,33.79,22.0
user_28,28_trip_1,2025-01-07T00:08:00,15.6,98.32,33.72,20.4
user_28,28_trip_1,2025-01-07T00:08:30,40.1,87.9,33.58,23.5
user_28,28_trip_1,2025-01-07T00:09:00,31.3,91.8,31.43,21.3
user_28,28_trip_1,2025-01-07T00:09:30,38.6,86.28,30.97,23.6
user_28,28_trip_1,2025-01-07T00:10:00,21.4,81.16,34.58,21.6
user_28,28_trip_1,2025-01-07T00:10:30,43.9,85.64,32.33,22.6
user_28,28_trip_1,2025-01-07T00:11:00,62.5,84.72,32.5,22.8
user_28,28_trip_1,2025-01-07T00:11:30,100.4,97.46,34.15,21.9
user_28,28_trip_1,2025-01-07T00:12:00,39.7,87.25,30.9,20.1
user_28,28_trip_1,2025-01-07T00:12:30,64.0,84.67,30.75,21.5
user_28,28_trip_1,2025-01-07T00:13:00,119.5,81.91,34.33,20.5
user_28,28_trip_1,2025-01-07T00:13:30,35.5,93.03,33.54,21.0
user_28,28_trip_1,2025-01-07T00:14:00,60.4,84.25,33.94,21.2
user_28,28_trip_1,2025-01-07T00:14:30,86.5,74.5,30.89,21.4
user_28,28_trip_2,2025-01-12T00:00:00,64.3,100.0,34.13,23.9
user_28,28_trip_2,2025-01-12T00:00:30,95.3,99.54,33.85,21.6
user_28,28_trip_2,2025-01-12T00:01:00,26.7,98.56,31.68,23.1
user_28,28_trip_2,2025-01-12T00:01:30,37.8,97.16,30.88,20.8
user_28,28_trip_2,2025-01-12T00:02:00,58.2,99.29,34.28,24.0
user_28,28_trip_2,2025-01-12T00:02:30,81.6,96.65,30.24,21.9
user_28,28_trip_2,2025-01-12T00:03:00,21.3,98.41,31.35,23.3
user_28,28_trip_2,2025-01-12T00:03:30,27.7,95.26,34.98,20.4
user_28,28_trip_2,2025-01-12T00:04:00,93.8,93.95,30.95,22.7
user_28,28_trip_2,2025-01-12T00:04:30,106.6,98.62,32.69,20.1
user_28,28_trip_2,2025-01-12T00:05:00,82.5,96.5,34.99,22.9
user_28,28_trip_2,2025-01-12T00:05:30,27.7,89.45,31.81,21.8
user_28,28_trip_2,2025-01-12T00:06:00,52.7,92.46,30.88,25.0
user_28,28_trip_2,2025-01-12T00:06:30,91.2,98.26,33.54,22.7
user_28,28_trip_2,2025-01-12T00:07:00,79.0,88.5,31.5,23.4
user_28,28_trip_2,2025-01-12T00:07:30,86.2,96.86,30.2,21.9
user_28,28_trip_2,2025-01-12T00:08:00,12.1,91.03,31.59,24.0
user_28,28_trip_2,2025-01-12T00:08:30,6.6,96.45,30.94,21.3
user_28,28_trip_2,2025-01-12T00:09:00,97.2,83.92,31.37,20.5
user_28,28_trip_2,2025-01-12T00:09:30,100.8,81.54,30.62,20.7
user_28,28_trip_2,2025-01-12T00:10:00,20.4,95.97,33.35,24.3
user_28,28_trip_2,2025-01-12T00:10:30,89.4,86.99,30.31,20.1
user_28,28_trip_2,2025-01-12T00:11:00,29.4,93.94,33.7,23.6
user_28,28_trip_2,2025-01-12T00:11:30,90.4,95.19,32.85,23.2
user_28,28_trip_2,2025-01-12T00:12:00,16.3,82.12,31.57,24.4
user_28,28_trip_2,2025-01-12T00:12:30,60.9,94.79,34.91,22.5
user_28,28_trip_2,2025-01-12T00:13:00,38.0,93.37,30.5,21.3
user_28,28_trip_2,2025-01-12T00:13:30,112.4,82.29,31.96,20.5
user_28,28_trip_2,2025-01-12T00:14:00,82.9,95.07,34.11,22.9
user_28,28_trip_2,2025-01-12T00:14:30,26.8,93.4,30.46,21.6
user_28,28_trip_3,2025-02-01T00:00:00,60.3,100.0,33.31,20.9
user_28,28_trip_3,2025-02-01T00:00:30,103.5,99.07,32.7,24.0
user_28,28_trip_3,2025-02-01T00:01:00,111.9,98.24,33.18,24.2
user_28,28_trip_3,2025-02-01T00:01:30,85.4,98.03,31.52,23.5
user_28,28_trip_3,2025-02-01T00:02:00,75.0,97.54,34.72,23.9
user_28,28_trip_3,2025-02-01T00:02:30,104.3,97.32,31.21,23.3
user_28,28_trip_3,2025-02-01T00:03:00,71.4,95.86,34.26,23.8
user_28,28_trip_3,2025-02-01T00:03:30,13.0,97.56,34.61,23.7
user_28,28_trip_3,2025-02-01T00:04:00,97.7,94.23,35.0,20.4
user_28,28_trip_3,2025-02-01T00:04:30,35.1,91.46,30.01,24.6
user_28,28_trip_3,2025-02-01T00:05:00,36.2,90.2,34.07,22.6
user_28,28_trip_3,2025-02-01T00:05:30,97.8,94.88,33.32,21.9
user_28,28_trip_3,2025-02-01T00:06:00,17.5,92.04,33.15,23.1
user_28,28_trip_3,2025-02-01T00:06:30,22.6,96.64,32.47,22.2
user_28,28_trip_3,2025-02-01T00:07:00,44.2,90.43,33.34,24.9
user_28,28_trip_3,2025-02-01T00:07:30,73.2,96.73,34.93,23.6
user_28,28_trip_3,2025-02-01T00:08:00,15.2,87.7,33.19,21.9
user_28,28_trip_3,2025-02-01T00:08:30,49.4,87.12,33.09,20.5
user_28,28_trip_3,2025-02-01T00:09:00,91.4,91.0,34.2,24.5
user_28,28_trip_3,2025-02-01T00:09:30,17.1,84.12,34.77,23.1
user_28,28_trip_3,2025-02-01T00:10:00,96.5,85.31,30.48,20.1
user_28,28_trip_3,2025-02-01T00:10:30,117.3,89.38,31.61,21.0
user_28,28_trip_3,2025-02-01T00:11:00,77.8,94.53,33.86,22.9
user_28,28_trip_3,2025-02-01T00:11:30,96.7,88.22,30.99,22.0
user_28,28_trip_3,2025-02-01T00:12:00,51.0,85.76,32.36,22.8
user_28,28_trip_3,2025-02-01T00:12:30,52.4,94.89,30.91,24.7
user_28,28_trip_3,2025-02-01T00:13:00,7.3,81.67,34.45,24.1
user_28,28_trip_3,2025-02-01T00:13:30,16.9,80.25,31.44,21.3
user_28,28_trip_3,2025-02-01T00:14:00,17.0,78.29,32.14,22.0
user_28,28_trip_3,2025-02-01T00:14:30,117.7,79.96,31.6,20.3
user_28,28_trip_4,2025-01-22T00:00:00,95.6,100.0,30.65,21.7
user_28,28_trip_4,2025-01-22T00:00:30,64.9,99.43,33.11,20.1
user_28,28_trip_4,2025-01-22T00:01:00,1.6,99.2,33.22,23.0
user_28,28_trip_4,2025-01-22T00:01:30,22.3,98.52,30.32,24.5
user_28,28_trip_4,2025-01-22T00:02:00,117.1,98.37,33.71,21.5
user_28,28_trip_4,2025-01-22T00:02:30,93.1,96.45,34.22,20.7
user_28,28_trip_4,2025-01-22T00:03:00,14.9,97.24,32.57,21.6
user_28,28_trip_4,2025-01-22T00:03:30,29.3,97.6,34.99,21.1
user_28,28_trip_4,2025-01-22T00:04:00,65.3,93.31,30.1,23.2
user_28,28_trip_4,2025-01-22T00:04:30,50.1,95.42,32.55,21.0
user_28,28_trip_4,2025-01-22T00:05:00,14.1,90.17,30.88,23.8
user_28,28_trip_4,2025-01-22T00:05:30,6.0,95.53,30.76,23.2
user_28,28_trip_4,2025-01-22T00:06:00,48.0,95.15,32.62,24.9
user_28,28_trip_4,2025-01-22T00:06:30,31.0,98.09,32.69,21.8
user_28,28_trip_4,2025-01-22T00:07:00,42.8,90.84,31.82,22.9
user_28,28_trip_4,2025-01-22T00:07:30,56.5,95.03,31.22,23.0
user_28,28_trip_4,2025-01-22T00:08:00,41.5,97.9,34.94,21.5
user_28,28_trip_4,2025-01-22T00:08:30,84.9,88.07,33.32,24.3
user_28,28_trip_4,2025-01-22T00:09:00,84.5,86.86,33.66,24.0
user_28,28_trip_4,2025-01-22T00:09:30,90.6,97.8,31.86,21.6
user_28,28_trip_4,2025-01-22T00:10:00,32.4,87.15,30.91,22.6
user_28,28_trip_4,2025-01-22T00:10:30,8.7,96.05,32.26,23.5
user_28,28_trip_4,2025-01-22T00:11:00,102.4,79.4,32.92,24.5
user_28,28_trip_4,2025-01-22T00:11:30,109.1,93.9,32.57,20.7
user_28,28_trip_4,2025-01-22T00:12:00,76.3,90.36,32.5,22.3
user_28,28_trip_4,2025-01-22T00:12:30,104.8,94.01,34.75,24.5
user_28,28_trip_4,2025-01-22T00:13:00,106.8,78.08,32.05,21.1
user_28,28_trip_4,2025-01-22T00:13:30,102.3,82.35,31.6,23.2
user_28,28_trip_4,2025-01-22T00:14:00,2.8,72.87,34.35,24.9
user_28,28_trip_4,2025-01-22T00:14:30,63.8,79.51,33.55,20.3
user_29,29_trip_0,2025-01-29T00:00:00,23.7,100.0,30.84,23.4
user_29,29_trip_0,2025-01-29T00:00:30,7.6,99.0,34.95,23.6
user_29,29_trip_0,2025-01-29T00:01:00,67.6,99.51,30.51,20.5
user_29,29_trip_0,2025-01-29T00:01:30,104.5,98.34,33.64,21.4
user_29,29_trip_0,2025-01-29T00:02:00,19.1,96.06,34.81,22.2
user_29,29_trip_0,2025-01-29T00:02:30,107.2,97.84,34.49,21.8
user_29,29_trip_0,2025-01-29T00:03:00,26.7,96.0,34.34,20.0
user_29,29_trip_0,2025-01-29T00:03:30,112.2,97.44,33.4,21.0
user_29,29_trip_0,2025-01-29T00:04:00,38.4,93.06,30.2,21.7
user_29,29_trip_0,2025-01-29T00:04:30,98.6,99.0,33.33,23.1
user_29,29_trip_0,2025-01-29T00:05:00,100.4,92.19,33.59,22.8
user_29,29_trip_0,2025-01-29T00:05:30,101.9,96.28,31.95,23.6
user_29,29_trip_0,2025-01-29T00:06:00,53.2,96.52,33.1,24.9
user_29,29_trip_0,2025-01-29T00:06:30,82.8,96.42,33.4,23.1
user_29,29_trip_0,2025-01-29T00:07:00,97.4,93.96,32.37,22.3
user_29,29_trip_0,2025-01-29T00:07:30,84.0,89.63,30.61,24.1
user_29,29_trip_0,2025-01-29T00:08:00,50.8,86.61,32.08,22.0
user_29,29_trip_0,2025-01-29T00:08:30,37.9,91.22,31.55,22.0
user_29,29_trip_0,2025-01-29T00:09:00,29.2,92.41,32.54,20.6
user_29,29_trip_0,2025-01-29T00:09:30,13.9,97.15,32.85,22.0
user_29,29_trip_0,2025-01-29T00:10:00,68.5,87.21,33.08,24.8
user_29,29_trip_0,2025-01-29T00:10:30,33.7,86.85,32.03,20.8
user_29,29_trip_0,2025-01-29T00:11:00,37.3,93.82,33.0,20.9
user_29,29_trip_0,2025-01-29T00:11:30,109.0,95.97,32.08,23.6
user_29,29_trip_0,2025-01-29T00:12:00,24.7,86.87,33.85,22.2
user_29,29_trip_0,2025-01-29T00:12:30,75.7,95.94,33.68,21.1
user_29,29_trip_0,2025-01-29T00:13:00,29.7,80.1,30.28,20.3
user_29,29_trip_0,2025-01-29T00:13:30,56.4,84.23,32.13,21.9
user_29,29_trip_0,2025-01-29T00:14:00,82.0,87.93,31.41,25.0
user_29,29_trip_0,2025-01-29T00:14:30,4.4,88.53,32.74,23.5
user_29,29_trip_1,2025-01-08T00:00:00,51.4,100.0,33.32,21.8
user_29,29_trip_1,2025-01-08T00:00:30,37.1,99.25,32.7,24.6
user_29,29_trip_1,2025-01-08T00:01:00,6.6,98.58,30.55,24.2
user_29,29_trip_1,2025-01-08T00:01:30,45.8,98.2,34.27,21.9
user_29,29_trip_1,2025-01-08T00:02:00,115.9,97.19,31.85,22.3
user_29,29_trip_1,2025-01-08T00:02:30,46.9,97.57,34.18,21.0
user_29,29_trip_1,2025-01-08T00:03:00,45.1,94.65,33.31,24.4
user_29,29_trip_1,2025-01-08T00:03:30,15.6,94.39,32.02,20.7
user_29,29_trip_1,2025-01-08T00:04:00,11.8,94.72,33.14,20.4
user_29,29_trip_1,2025-01-08T00:04:30,26.8,95.96,34.74,24.9
user_29,29_trip_1,2025-01-08T00:05:00,50.3,96.92,33.04,21.9
user_29,29_trip_1,2025-01-08T00:05:30,81.6,90.58,34.66,24.5
user_29,29_trip_1,2025-01-08T00:06:00,59.7,93.46,30.82,23.9
user_29,29_trip_1,2025-01-08T00:06:30,23.4,94.33,32.23,20.4
user_29,29_trip_1,2025-01-08T00:07:00,31.1,89.8,32.06,23.5
user_29,29_trip_1,2025-01-08T00:07:30,89.2,85.58,33.14,22.1
user_29,29_trip_1,2025-01-08T00:08:00,3.4,96.15,31.97,24.7
